Time, Altitude (ft), Airspeed (Kts), Latitude, Longitude, Weight of fuel (lbs), Weight of total fuel (kgs), Total weight (kgs), 
837.156250, 3619.250244, 89.117096, 38.830021, -9.109838, 24169.677734, 5364.355469, 63701.863281, 
837.656250, 3604.301025, 89.158859, 38.829651, -9.110035, 24169.677734, 5364.267578, 63701.777344, 
838.156250, 3587.850830, 89.204620, 38.829243, -9.110253, 24169.677734, 5364.170898, 63701.679688, 
838.710938, 3572.891113, 89.246056, 38.828838, -9.110471, 24169.677734, 5364.074219, 63701.582031, 
839.265625, 3556.433350, 89.291557, 38.828468, -9.110669, 24169.677734, 5363.986328, 63701.496094, 
839.718750, 3542.964600, 89.328499, 38.828133, -9.110847, 24169.677734, 5363.907227, 63701.417969, 
840.171875, 3529.492432, 89.365158, 38.827801, -9.111026, 24169.677734, 5363.828125, 63701.335938, 
840.671875, 3514.521484, 89.405571, 38.827393, -9.111244, 24169.677734, 5363.730957, 63701.238281, 
841.273438, 3496.555908, 89.453636, 38.826984, -9.111463, 24169.677734, 5363.634766, 63701.144531, 
841.773438, 3481.586914, 89.493370, 38.826614, -9.111661, 24169.677734, 5363.546875, 63701.054688, 
842.281250, 3465.123047, 89.536804, 38.826206, -9.111879, 24169.677734, 5363.450195, 63700.957031, 
842.882812, 3447.162354, 89.583916, 38.825760, -9.112118, 24169.677734, 5363.344727, 63700.855469, 
843.484375, 3430.699951, 89.626923, 38.825352, -9.112337, 24169.677734, 5363.248047, 63700.753906, 
843.984375, 3415.734131, 89.665985, 38.824982, -9.112535, 24169.677734, 5363.160156, 63700.667969, 
844.492188, 3400.767578, 89.705002, 38.824612, -9.112735, 24169.677734, 5363.072266, 63700.582031, 
844.992188, 3385.796631, 89.744026, 38.824238, -9.112934, 24169.677734, 5362.984375, 63700.492188, 
845.445312, 3372.319336, 89.779251, 38.823902, -9.113113, 24169.677734, 5362.905273, 63700.414062, 
845.898438, 3358.837158, 89.814629, 38.823570, -9.113313, 24169.677734, 5362.808594, 63700.316406, 
846.500000, 3340.851074, 89.862083, 38.823120, -9.113532, 24169.677734, 5362.720703, 63700.230469, 
846.953125, 3327.353027, 89.901863, 38.822750, -9.113731, 24169.677734, 5362.632812, 63700.140625, 
847.507812, 3309.340576, 89.945938, 38.822338, -9.113951, 24169.677734, 5362.536133, 63700.042969, 
848.054688, 3294.316895, 89.986252, 38.821968, -9.114151, 24169.677734, 5362.430664, 63699.941406, 
848.609375, 3276.270020, 90.034935, 38.821518, -9.114390, 24169.677734, 5362.342773, 63699.851562, 
849.164062, 3261.216797, 90.075722, 38.821144, -9.114590, 24169.677734, 5362.253906, 63699.761719, 
849.617188, 3247.657227, 90.112595, 38.820808, -9.114770, 24169.677734, 5362.173828, 63699.683594, 
850.070312, 3234.085938, 90.149590, 38.820473, -9.114950, 24169.677734, 5362.094238, 63699.601562, 
850.523438, 3220.503174, 90.186676, 38.820137, -9.115130, 24169.677734, 5361.996582, 63699.507812, 
851.070312, 3202.377441, 90.240395, 38.819653, -9.115391, 24169.677734, 5361.898926, 63699.406250, 
851.625000, 3187.258545, 90.277649, 38.819313, -9.115571, 24169.677734, 5361.818359, 63699.328125, 
852.078125, 3173.641113, 90.314949, 38.818977, -9.115751, 24169.677734, 5361.738281, 63699.246094, 
852.531250, 3160.014404, 90.352249, 38.818642, -9.115932, 24169.677734, 5361.658203, 63699.167969, 
853.031250, 3144.864014, 90.393768, 38.818268, -9.116132, 24169.677734, 5361.568359, 63699.074219, 
853.484375, 3129.704834, 90.435204, 38.817890, -9.116332, 24169.677734, 5361.478516, 63698.988281, 
853.984375, 3116.053955, 90.472290, 38.817554, -9.116513, 24169.677734, 5361.397461, 63698.906250, 
